0.08;9.50;-0.23;4
0.08;9.50;-0.23;4
0.08;9.50;-0.23;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.54;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.08;9.38;-0.08;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
0.00;9.38;-0.46;4
1.00;-9.69;-0.61;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.57;-9.54;0.46;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.38;-9.19;1.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.31;-9.31;0.19;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.27;-9.81;-0.34;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.34;-9.54;-0.50;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;-0.19;4
0.65;-9.54;0.42;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.50;-9.54;0.34;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.61;-9.58;-0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.69;-9.61;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.92;-9.15;0.27;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.57;-9.35;0.65;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
0.50;-9.58;0.11;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
-0.15;-9.73;-0.23;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.11;-9.81;-0.65;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.42;-9.61;-0.27;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.38;0.19;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
0.65;-9.58;0.11;4
