-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.23;-0.15;1.00;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.27;-0.08;0.96;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00;0.84;2
-9.23;0.00.11;9.38;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.31;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.11;9.38;-0.50;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.31;9.35;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.11;9.31;-0.57;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.15;9.23;-0.50;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.11;9.38;-0.34;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.15;9.54;-0.42;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.11;9.46;-0.34;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.34;9.35;-0.38;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.27;9.31;-0.31;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.19;9.19;-0.50;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.15;-0.42;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.38;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
0.27;9.35;-0.46;2
